v YEARS/GAS >,FossilCO2,OtherCO2,CH4,N2O,SOx,CO,NMVOC,NOx,BC,OC,NH3,CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL
2039,8.918812472,-0.224491497,332.0214615,7.337613168,27.52786,593.21486,167.07279,48.41685079,6.51628,24.50793,56.22088214,4.649080788,1.374200788,0.010910788,0.4412,79.84406,9.24077,106.48301,233.3555502,158.08856,4.33116,22.74034,4.1775056,15.60072,0.25485,0.02718,0.09353,0.68415,10.99058,0,32.59092,33.98909,4.40294,0.47693,0,0.5432,0.1217,128.2391,4965.669
2040,8.850949431,-0.219250226,332.130031,7.367759815,27.0998,584.9392,166.4564,48.16190476,6.4613,24.2702,56.34419286,4.62285152,1.36575152,0.01105152,0.4134,80.7117,9.3647,106.6872,230.7047785,158.3931,4.3416,22.8511,4.1679714,14.8012,0.1707,0.0201,0.0751,0.6544,10.1234,0,20.2888,31.7665,3.6001,0.4231,0,0.5193,0.1153,128.193,4963.24
2041,8.751736056,-0.211638801,334.018393,7.427241513,26.82002,580.51137,166.3214,47.95219048,6.40511,24.01021,56.35807214,4.623467188,1.360597188,0.009087188,0.39669,80.10128,9.53775,105.6681,226.5886612,157.18093,4.35444,22.93324,4.20500336,14.28209,0.15651,0.01853,0.06976,0.63394,9.65632,0,18.44825,30.40609,3.34117,0.39941,0,0.50294,0.11118,128.126,4960.807
2042,8.65252268,-0.204027376,335.906755,7.486723211,26.54024,576.08354,166.1864,47.74247619,6.34892,23.75022,56.37195143,4.624082857,1.355442857,0.007122857,0.37998,79.49086,9.7108,104.649,222.4725439,155.96876,4.36728,23.01538,4.24203532,13.76298,0.14232,0.01696,0.06442,0.61348,9.18924,0,16.6077,29.04568,3.08224,0.37572,0,0.48658,0.10706,128.059,4958.374
2043,8.553309305,-0.196415951,337.795117,7.546204909,26.26046,571.65571,166.0514,47.5327619,6.29273,23.49023,56.38583071,4.624698525,1.350288525,0.005158525,0.36327,78.88044,9.88385,103.6299,218.3564266,154.75659,4.38012,23.09752,4.27906728,13.24387,0.12813,0.01539,0.05908,0.59302,8.72216,0,14.76715,27.68527,2.82331,0.35203,0,0.47022,0.10294,127.992,4955.941
2044,8.454095929,-0.188804526,339.683479,7.605686607,25.98068,567.22788,165.9164,47.32304762,6.23654,23.23024,56.39971,4.625314193,1.345134193,0.003194193,0.34656,78.27002,10.0569,102.6108,214.2403093,153.54442,4.39296,23.17966,4.31609924,12.72476,0.11394,0.01382,0.05374,0.57256,8.25508,0,12.9266,26.32486,2.56438,0.32834,0,0.45386,0.09882,127.925,4953.508
2045,8.354882554,-0.181193101,341.571841,7.665168305,25.7009,562.80005,165.7814,47.11333333,6.18035,22.97025,56.41358929,4.625929861,1.339979861,0.001229861,0.32985,77.6596,10.22995,101.5917,210.124192,152.33225,4.4058,23.2618,4.3531312,12.20565,0.09975,0.01225,0.0484,0.5521,7.788,0,11.08605,24.96445,2.30545,0.30465,0,0.4375,0.0947,127.858,4951.075
2046,8.254238164,-0.171150378,343.472513,7.726154594,25.42112,558.37222,165.6464,46.90361905,6.12416,22.71026,56.42746857,4.628020897,1.336300897,0.000740897,0.31314,77.04918,10.403,100.5726,206.7727219,151.12008,4.41864,23.34394,4.39138286,11.68654,0.08556,0.01068,0.04306,0.53164,7.32092,0,9.2455,23.60404,2.04652,0.28096,0,0.42114,0.09058,127.791,4948.642
2047,8.153593775,-0.161107656,345.3731849,7.787140883,25.14134,553.94439,165.5114,46.69390476,6.06797,22.45027,56.44134786,4.630111932,1.332621932,0.000251932,0.29643,76.43876,10.57605,99.5535,203.4212519,149.90791,4.43148,23.42608,4.42963452,11.16743,0.07137,0.00911,0.03772,0.51118,6.85384,0,7.40495,22.24363,1.78759,0.25727,0,0.40478,0.08646,127.724,4946.209
2048,8.052949386,-0.151064933,347.2738569,7.848127171,24.86156,549.51656,165.3764,46.48419048,6.01178,22.19028,56.45522714,4.632202967,1.328942967,-0.000237033,0.27972,75.82834,10.7491,98.5344,200.0697819,148.69574,4.44432,23.50822,4.46788618,10.64832,0.05718,0.00754,0.03238,0.49072,6.38676,0,5.5644,20.88322,1.52866,0.23358,0,0.38842,0.08234,127.657,4943.776
2049,7.952304996,-0.14102221,349.1745288,7.90911346,24.58178,545.08873,165.2414,46.27447619,5.95559,21.93029,56.46910643,4.634294002,1.325264002,-0.000725998,0.26301,75.21792,10.92215,97.5153,196.7183119,147.48357,4.45716,23.59036,4.50613784,10.12921,0.04299,0.00597,0.02704,0.47026,5.91968,0,3.72385,19.52281,1.26973,0.20989,0,0.37206,0.07822,127.59,4941.343
2050,7.851660607,-0.130979488,351.0752008,7.970099748,24.302,540.6609,165.1064,46.0647619,5.8994,21.6703,56.48298571,4.636385038,1.321585038,-0.001214962,0.2463,74.6075,11.0952,96.4962,193.3668418,146.2714,4.47,23.6725,4.5443895,9.6101,0.0288,0.0044,0.0217,0.4498,5.4526,0,1.8833,18.1624,1.0108,0.1862,0,0.3557,0.0741,127.523,4938.91
2051,7.794531086,-0.12509948,351.7535138,8.007585598,24.08556,537.97734,165.05117,45.99993651,5.86359,21.47681,56.41896857,4.6238323,1.3173223,-0.0003277,0.23542,75.55532,11.09698,95.00509,189.3421264,144.46303,4.4777,23.71806,4.59054984,9.27305,0.02641,0.00406,0.02016,0.43573,5.20103,0,1.71245,17.38459,0.9381,0.17577,0,0.34449,0.07145,127.3986,4935.479
2052,7.737401565,-0.119219472,352.4318268,8.045071447,23.86912,535.29378,164.99594,45.93511111,5.82778,21.28332,56.35495143,4.611279563,1.313059563,0.000559563,0.22454,76.50314,11.09876,93.51398,185.3174109,142.65466,4.4854,23.76362,4.63671018,8.936,0.02402,0.00372,0.01862,0.42166,4.94946,0,1.5416,16.60678,0.8654,0.16534,0,0.33328,0.0688,127.2742,4932.048
2053,7.680272045,-0.113339464,353.1101398,8.082557297,23.65268,532.61022,164.94071,45.87028571,5.79197,21.08983,56.29093429,4.598726826,1.308796826,0.001446826,0.21366,77.45096,11.10054,92.02287,181.2926955,140.84629,4.4931,23.80918,4.68287052,8.59895,0.02163,0.00338,0.01708,0.40759,4.69789,0,1.37075,15.82897,0.7927,0.15491,0,0.32207,0.06615,127.1498,4928.617
2054,7.623142524,-0.107459456,353.7884528,8.120043146,23.43624,529.92666,164.88548,45.80546032,5.75616,20.89634,56.22691714,4.586174089,1.304534089,0.002334089,0.20278,78.39878,11.10232,90.53176,177.26798,139.03792,4.5008,23.85474,4.72903086,8.2619,0.01924,0.00304,0.01554,0.39352,4.44632,0,1.1999,15.05116,0.72,0.14448,0,0.31086,0.0635,127.0254,4925.186
2055,7.566013003,-0.101579448,354.4667658,8.157528995,23.2198,527.2431,164.83025,45.74063492,5.72035,20.70285,56.1629,4.573621352,1.300271352,0.003221352,0.1919,79.3466,11.1041,89.04065,173.2432646,137.22955,4.5085,23.9003,4.7751912,7.92485,0.01685,0.0027,0.014,0.37945,4.19475,0,1.02905,14.27335,0.6473,0.13405,0,0.29965,0.06085,126.901,4921.755
2056,7.50803998,-0.097124284,355.1805638,8.194135608,23.00336,524.55954,164.77502,45.67580952,5.68454,20.50936,56.09888286,4.561998942,1.296938942,0.005038942,0.18102,80.29442,11.10588,87.54954,169.5559212,135.42118,4.5162,23.94586,4.82169742,7.5878,0.01446,0.00236,0.01246,0.36538,3.94318,0,0.8582,13.49554,0.5746,0.12362,0,0.28844,0.0582,126.7766,4918.324
2057,7.450066957,-0.09266912,355.8943619,8.230742221,22.78692,521.87598,164.71979,45.61098413,5.64873,20.31587,56.03486571,4.550376532,1.293606532,0.006856532,0.17014,81.24224,11.10766,86.05843,165.8685779,133.61281,4.5239,23.99142,4.86820364,7.25075,0.01207,0.00202,0.01092,0.35131,3.69161,0,0.68735,12.71773,0.5019,0.11319,0,0.27723,0.05555,126.6522,4914.893
2058,7.392093933,-0.088213956,356.60816,8.267348834,22.57048,519.19242,164.66456,45.54615873,5.61292,20.12238,55.97084857,4.538754122,1.290274122,0.008674122,0.15926,82.19006,11.10944,84.56732,162.1812346,131.80444,4.5316,24.03698,4.91470986,6.9137,0.00968,0.00168,0.00938,0.33724,3.44004,0,0.5165,11.93992,0.4292,0.10276,0,0.26602,0.0529,126.5278,4911.462
2059,7.33412091,-0.083758792,357.3219581,8.303955447,22.35404,516.50886,164.60933,45.48133333,5.57711,19.92889,55.90683143,4.527131712,1.286941712,0.010491712,0.14838,83.13788,11.11122,83.07621,158.4938912,129.99607,4.5393,24.08254,4.96121608,6.57665,0.00729,0.00134,0.00784,0.32317,3.18847,0,0.34565,11.16211,0.3565,0.09233,0,0.25481,0.05025,126.4034,4908.031
2060,7.276147887,-0.079303628,358.0357561,8.34056206,22.1376,513.8253,164.5541,45.41650794,5.5413,19.7354,55.84281429,4.515509302,1.283609302,0.012309302,0.1375,84.0857,11.113,81.5851,154.8065479,128.1877,4.547,24.1281,5.0077223,6.2396,0.0049,0.001,0.0063,0.3091,2.9369,0,0.1748,10.3843,0.2838,0.0819,0,0.2436,0.0476,126.279,4904.6
2061,7.227872078,-0.082145843,357.5695666,8.362628801,21.95121,512.02607,164.37543,45.43528889,5.52008,19.58147,55.74727429,4.485485841,1.281435841,0.015965841,0.13105,85.06515,11.10641,80.32873,153.0734294,126.62136,4.54515,24.15688,5.03327238,6.02076,0.00449,0.00092,0.00585,0.29943,2.80139,0,0.15895,9.93959,0.26338,0.07732,0,0.23592,0.0459,126.1765,4902.308
2062,7.179596269,-0.084988058,357.1033772,8.384695542,21.76482,510.22684,164.19676,45.45406984,5.49886,19.42754,55.65173429,4.45546238,1.27926238,0.01962238,0.1246,86.0446,11.09982,79.07236,151.3403108,125.05502,4.5433,24.18566,5.05882246,5.80192,0.00408,0.00084,0.0054,0.28976,2.66588,0,0.1431,9.49488,0.24296,0.07274,0,0.22824,0.0442,126.074,4900.016
2063,7.13132046,-0.087830272,356.6371877,8.406762282,21.57843,508.42761,164.01809,45.47285079,5.47764,19.27361,55.55619429,4.425438919,1.277088919,0.023278919,0.11815,87.02405,11.09323,77.81599,149.6071923,123.48868,4.54145,24.21444,5.08437254,5.58308,0.00367,0.00076,0.00495,0.28009,2.53037,0,0.12725,9.05017,0.22254,0.06816,0,0.22056,0.0425,125.9715,4897.724
2064,7.083044651,-0.090672487,356.1709982,8.428829023,21.39204,506.62838,163.83942,45.49163175,5.45642,19.11968,55.46065429,4.395415458,1.274915458,0.026935458,0.1117,88.0035,11.08664,76.55962,147.8740737,121.92234,4.5396,24.24322,5.10992262,5.36424,0.00326,0.00068,0.0045,0.27042,2.39486,0,0.1114,8.60546,0.20212,0.06358,0,0.21288,0.0408,125.869,4895.432
2065,7.034768842,-0.093514702,355.7048087,8.450895764,21.20565,504.82915,163.66075,45.5104127,5.4352,18.96575,55.36511429,4.365391997,1.272741997,0.030591997,0.10525,88.98295,11.08005,75.30325,146.1409551,120.356,4.53775,24.272,5.1354727,5.1454,0.00285,0.0006,0.00405,0.26075,2.25935,0,0.09555,8.16075,0.1817,0.059,0,0.2052,0.0391,125.7665,4893.14
2066,6.986946696,-0.09592263,355.3402979,8.474733477,21.01926,503.02992,163.48208,45.52919365,5.41398,18.81182,55.26957429,4.33897604,1.27417604,0.03785604,0.0988,89.9624,11.07346,74.04688,145.1566779,118.78966,4.5359,24.30078,5.16246534,4.92656,0.00244,0.00052,0.0036,0.25108,2.12384,0,0.0797,7.71604,0.16128,0.05442,0,0.19752,0.0374,125.664,4890.848
2067,6.93912455,-0.098330558,354.9757871,8.498571189,20.83287,501.23069,163.30341,45.5479746,5.39276,18.65789,55.17403429,4.312560082,1.275610082,0.045120082,0.09235,90.94185,11.06687,72.79051,144.1724007,117.22332,4.53405,24.32956,5.18945798,4.70772,0.00203,0.00044,0.00315,0.24141,1.98833,0,0.06385,7.27133,0.14086,0.04984,0,0.18984,0.0357,125.5615,4888.556
2068,6.891302404,-0.100738486,354.6112762,8.522408902,20.64648,499.43146,163.12474,45.56675556,5.37154,18.50396,55.07849429,4.286144125,1.277044125,0.052384125,0.0859,91.9213,11.06028,71.53414,143.1881235,115.65698,4.5322,24.35834,5.21645062,4.48888,0.00162,0.00036,0.0027,0.23174,1.85282,0,0.048,6.82662,0.12044,0.04526,0,0.18216,0.034,125.459,4886.264
2069,6.843480258,-0.103146414,354.2467654,8.546246615,20.46009,497.63223,162.94607,45.58553651,5.35032,18.35003,54.98295429,4.259728168,1.278478168,0.059648168,0.07945,92.90075,11.05369,70.27777,142.2038463,114.09064,4.53035,24.38712,5.24344326,4.27004,0.00121,0.00028,0.00225,0.22207,1.71731,0,0.03215,6.38191,0.10002,0.04068,0,0.17448,0.0323,125.3565,4883.972
2070,6.795658113,-0.105554343,353.8822546,8.570084328,20.2737,495.833,162.7674,45.60431746,5.3291,18.1961,54.88741429,4.233312211,1.279912211,0.066912211,0.073,93.8802,11.0471,69.0214,141.2195691,112.5243,4.5285,24.4159,5.2704359,4.0512,0.0008,0.0002,0.0018,0.2124,1.5818,0,0.0163,5.9372,0.0796,0.0361,0,0.1668,0.0306,125.254,4881.68
2071,6.749399582,-0.100032912,353.4719277,8.591326071,20.08999,495.37649,162.80356,45.67555556,5.32266,18.09769,54.76030286,4.200589426,1.279529426,0.074429426,0.06943,94.11931,11.03808,68.53842,141.3685881,111.78943,4.52566,24.46112,5.28694468,3.90912,0.00073,0.00018,0.00166,0.20575,1.50882,0,0.01482,5.68294,0.07388,0.03408,0,0.16155,0.02951,125.1588,4880.809
2072,6.70314105,-0.094511481,353.0616008,8.612567814,19.90628,494.91998,162.83972,45.74679365,5.31622,17.99928,54.63319143,4.16786664,1.27914664,0.08194664,0.06586,94.35842,11.02906,68.05544,141.517607,111.05456,4.52282,24.50634,5.30345346,3.76704,0.00066,0.00016,0.00152,0.1991,1.43584,0,0.01334,5.42868,0.06816,0.03206,0,0.1563,0.02842,125.0636,4879.938
2073,6.656882519,-0.088990051,352.6512738,8.633809558,19.72257,494.46347,162.87588,45.81803175,5.30978,17.90087,54.50608,4.135143855,1.278763855,0.089463855,0.06229,94.59753,11.02004,67.57246,141.666626,110.31969,4.51998,24.55156,5.31996224,3.62496,0.00059,0.00014,0.00138,0.19245,1.36286,0,0.01186,5.17442,0.06244,0.03004,0,0.15105,0.02733,124.9684,4879.067
2074,6.610623988,-0.08346862,352.2409469,8.655051301,19.53886,494.00696,162.91204,45.88926984,5.30334,17.80246,54.37896857,4.102421069,1.278381069,0.096981069,0.05872,94.83664,11.01102,67.08948,141.815645,109.58482,4.51714,24.59678,5.33647102,3.48288,0.00052,0.00012,0.00124,0.1858,1.28988,0,0.01038,4.92016,0.05672,0.02802,0,0.1458,0.02624,124.8732,4878.196
2075,6.564365457,-0.077947189,351.83062,8.676293044,19.35515,493.55045,162.9482,45.96050794,5.2969,17.70405,54.25185714,4.069698283,1.277998283,0.104498283,0.05515,95.07575,11.002,66.6065,141.9646639,108.84995,4.5143,24.642,5.3529798,3.3408,0.00045,0.0001,0.0011,0.17915,1.2169,0,0.0089,4.6659,0.051,0.026,0,0.14055,0.02515,124.778,4877.325
2076,6.517172813,-0.072405577,351.1950042,8.69434537,19.17144,493.09394,162.98436,46.03174603,5.29046,17.60564,54.12474571,4.029310269,1.269950269,0.104350269,0.05158,95.31486,10.99298,66.12352,140.4606863,108.11508,4.51146,24.68722,5.36467382,3.19872,0.00038,8.00E-05,0.00096,0.1725,1.14392,0,0.00742,4.41164,0.04528,0.02398,0,0.1353,0.02406,124.6828,4876.454
2077,6.469980169,-0.066863964,350.5593883,8.712397696,18.98773,492.63743,163.02052,46.10298413,5.28402,17.50723,53.99763429,3.988922254,1.261902254,0.104202254,0.04801,95.55397,10.98396,65.64054,138.9567086,107.38021,4.50862,24.73244,5.37636784,3.05664,0.00031,6.00E-05,0.00082,0.16585,1.07094,0,0.00594,4.15738,0.03956,0.02196,0,0.13005,0.02297,124.5876,4875.583
2078,6.422787525,-0.061322352,349.9237725,8.730450022,18.80402,492.18092,163.05668,46.17422222,5.27758,17.40882,53.87052286,3.948534239,1.253854239,0.104054239,0.04444,95.79308,10.97494,65.15756,137.4527309,106.64534,4.50578,24.77766,5.38806186,2.91456,0.00024,4.00E-05,0.00068,0.1592,0.99796,0,0.00446,3.90312,0.03384,0.01994,0,0.1248,0.02188,124.4924,4874.712
2079,6.375594881,-0.055780739,349.2881566,8.748502347,18.62031,491.72441,163.09284,46.24546032,5.27114,17.31041,53.74341143,3.908146225,1.245806225,0.103906225,0.04087,96.03219,10.96592,64.67458,135.9487532,105.91047,4.50294,24.82288,5.39975588,2.77248,0.00017,2.00E-05,0.00054,0.15255,0.92498,0,0.00298,3.64886,0.02812,0.01792,0,0.11955,0.02079,124.3972,4873.841
2080,6.328402237,-0.050239126,348.6525408,8.766554673,18.4366,491.2679,163.129,46.31669841,5.2647,17.212,53.6163,3.86775821,1.23775821,0.10375821,0.0373,96.2713,10.9569,64.1916,134.4447756,105.1756,4.5001,24.8681,5.4114499,2.6304,0.0001,0,0.0004,0.1459,0.852,0,0.0015,3.3946,0.0224,0.0159,0,0.1143,0.0197,124.302,4872.97
2081,6.280811395,-0.049472012,347.9381146,8.775594509,18.26296,491.04398,163.29538,46.40506667,5.26795,17.13388,53.58075786,3.818489386,1.228489386,0.103359386,0.03357,95.76453,10.93647,63.49846,131.9231008,104.20531,4.49291,24.88367,5.40299656,2.53814,9.00E-05,0,0.00038,0.14133,0.81269,0,0.00137,3.24922,0.02079,0.01501,0,0.1107,0.01899,124.3121,4873.036
2082,6.233220553,-0.048704897,347.2236884,8.784634345,18.08932,490.82006,163.46176,46.49343492,5.2712,17.05576,53.54521571,3.769220562,1.219220562,0.102960562,0.02984,95.25776,10.91604,62.80532,129.4014261,103.23502,4.48572,24.89924,5.39454322,2.44588,8.00E-05,0,0.00036,0.13676,0.77338,0,0.00124,3.10384,0.01918,0.01412,0,0.1071,0.01828,124.3222,4873.102
2083,6.185629711,-0.047937783,346.5092623,8.793674181,17.91568,490.59614,163.62814,46.58180317,5.27445,16.97764,53.50967357,3.719951739,1.209951739,0.102561739,0.02611,94.75099,10.89561,62.11218,126.8797514,102.26473,4.47853,24.91481,5.38608988,2.35362,7.00E-05,0,0.00034,0.13219,0.73407,0,0.00111,2.95846,0.01757,0.01323,0,0.1035,0.01757,124.3323,4873.168
2084,6.138038869,-0.047170668,345.7948361,8.802714017,17.74204,490.37222,163.79452,46.67017143,5.2777,16.89952,53.47413143,3.670682915,1.200682915,0.102162915,0.02238,94.24422,10.87518,61.41904,124.3580767,101.29444,4.47134,24.93038,5.37763654,2.26136,6.00E-05,0,0.00032,0.12762,0.69476,0,0.00098,2.81308,0.01596,0.01234,0,0.0999,0.01686,124.3424,4873.234
2085,6.090448027,-0.046403554,345.0804099,8.811753853,17.5684,490.1483,163.9609,46.75853968,5.28095,16.8214,53.43858929,3.621414091,1.191414091,0.101764091,0.01865,93.73745,10.85475,60.7259,121.8364019,100.32415,4.46415,24.94595,5.3691832,2.1691,5.00E-05,0,0.0003,0.12305,0.65545,0,0.00085,2.6677,0.01435,0.01145,0,0.0963,0.01615,124.3525,4873.3
2086,6.041957798,-0.045681852,344.3664915,8.820980101,17.39476,489.92438,164.12728,46.84690794,5.2842,16.74328,53.40304714,3.572084477,1.182084477,0.101304477,0.01492,93.23068,10.83432,60.03276,119.3125504,99.35386,4.45696,24.96152,5.36063188,2.07684,4.00E-05,0,0.00028,0.11848,0.61614,0,0.00072,2.52232,0.01274,0.01056,0,0.0927,0.01544,124.3626,4873.366
2087,5.993467568,-0.04496015,343.652573,8.830206349,17.22112,489.70046,164.29366,46.93527619,5.28745,16.66516,53.367505,3.522754862,1.172754862,0.100844862,0.01119,92.72391,10.81389,59.33962,116.7886988,98.38357,4.44977,24.97709,5.35208056,1.98458,3.00E-05,0,0.00026,0.11391,0.57683,0,0.00059,2.37694,0.01113,0.00967,0,0.0891,0.01473,124.3727,4873.432
2088,5.944977339,-0.044238449,342.9386545,8.839432597,17.04748,489.47654,164.46004,47.02364444,5.2907,16.58704,53.33196286,3.473425248,1.163425248,0.100385248,0.00746,92.21714,10.79346,58.64648,114.2648472,97.41328,4.44258,24.99266,5.34352924,1.89232,2.00E-05,0,0.00024,0.10934,0.53752,0,0.00046,2.23156,0.00952,0.00878,0,0.0855,0.01402,124.3828,4873.498
2089,5.89648711,-0.043516747,342.224736,8.848658845,16.87384,489.25262,164.62642,47.1120127,5.29395,16.50892,53.29642071,3.424095634,1.154095634,0.099925634,0.00373,91.71037,10.77303,57.95334,111.7409956,96.44299,4.43539,25.00823,5.33497792,1.80006,1.00E-05,0,0.00022,0.10477,0.49821,0,0.00033,2.08618,0.00791,0.00789,0,0.0819,0.01331,124.3929,4873.564
2090,5.847996881,-0.042795045,341.5108176,8.857885094,16.7002,489.0287,164.7928,47.20038095,5.2972,16.4308,53.26087857,3.374766019,1.144766019,0.099466019,0,91.2036,10.7526,57.2602,109.2171441,95.4727,4.4282,25.0238,5.3264266,1.7078,0,0,0.0002,0.1002,0.4589,0,0.0002,1.9408,0.0063,0.007,0,0.0783,0.0126,124.403,4873.63
2091,5.806930052,-0.04362842,340.8012797,8.862984521,16.55444,489.19172,164.91033,47.30165079,5.30705,16.37928,53.22527571,3.325454232,1.135334232,0.098644232,0,90.20592,10.71789,56.2117,107.0693513,94.1408,4.41651,25.01993,5.31936094,1.64769,0.0012,0,0.00018,0.09704,0.43762,0,0.00108,1.86676,0.00776,0.0071,0,0.07583,0.01215,124.4742,4874.75
2092,5.765863223,-0.044461795,340.0917419,8.868083948,16.40868,489.35474,165.02786,47.40292063,5.3169,16.32776,53.18967286,3.276142445,1.125902445,0.097822445,0,89.20824,10.68318,55.1632,104.9215586,92.8089,4.40482,25.01606,5.31229528,1.58758,0.0024,0,0.00016,0.09388,0.41634,0,0.00196,1.79272,0.00922,0.0072,0,0.07336,0.0117,124.5454,4875.87
2093,5.724796395,-0.045295169,339.382204,8.873183375,16.26292,489.51776,165.14539,47.50419048,5.32675,16.27624,53.15407,3.226830658,1.116470658,0.097000658,0,88.21056,10.64847,54.1147,102.7737658,91.477,4.39313,25.01219,5.30522962,1.52747,0.0036,0,0.00014,0.09072,0.39506,0,0.00284,1.71868,0.01068,0.0073,0,0.07089,0.01125,124.6166,4876.99
2094,5.683729566,-0.046128544,338.6726662,8.878282802,16.11716,489.68078,165.26292,47.60546032,5.3366,16.22472,53.11846714,3.17751887,1.10703887,0.09617887,0,87.21288,10.61376,53.0662,100.6259731,90.1451,4.38144,25.00832,5.29816396,1.46736,0.0048,0,0.00012,0.08756,0.37378,0,0.00372,1.64464,0.01214,0.0074,0,0.06842,0.0108,124.6878,4878.11
2095,5.642662738,-0.046961919,337.9631283,8.883382229,15.9714,489.8438,165.38045,47.70673016,5.34645,16.1732,53.08286429,3.128207083,1.097607083,0.095357083,0,86.2152,10.57905,52.0177,98.47818036,88.8132,4.36975,25.00445,5.2910983,1.40725,0.006,0,0.0001,0.0844,0.3525,0,0.0046,1.5706,0.0136,0.0075,0,0.06595,0.01035,124.759,4879.23
2096,5.600904868,-0.047769269,337.2627619,8.888814781,15.82564,490.00682,165.49798,47.808,5.3563,16.12168,53.04726143,3.079103468,1.088383468,0.094743468,0,85.21752,10.54434,50.9692,96.33726187,87.4813,4.35806,25.00058,5.28429726,1.34714,0.0072,0,8.00E-05,0.08124,0.33122,0,0.00548,1.49656,0.01506,0.0076,0,0.06348,0.0099,124.8302,4880.35
2097,5.559146998,-0.048576619,336.5623955,8.894247334,15.67988,490.16984,165.61551,47.90926984,5.36615,16.07016,53.01165857,3.029999853,1.079159853,0.094129853,0,84.21984,10.50963,49.9207,94.19634338,86.1494,4.34637,24.99671,5.27749622,1.28703,0.0084,0,6.00E-05,0.07808,0.30994,0,0.00636,1.42252,0.01652,0.0077,0,0.06101,0.00945,124.9014,4881.47
2098,5.517389128,-0.049383969,335.8620291,8.899679886,15.53412,490.33286,165.73304,48.01053968,5.376,16.01864,52.97605571,2.980896238,1.069936238,0.093516238,0,83.22216,10.47492,48.8722,92.05542489,84.8175,4.33468,24.99284,5.27069518,1.22692,0.0096,0,4.00E-05,0.07492,0.28866,0,0.00724,1.34848,0.01798,0.0078,0,0.05854,0.009,124.9726,4882.59
2099,5.475631258,-0.050191319,335.1616627,8.905112438,15.38836,490.49588,165.85057,48.11180952,5.38585,15.96712,52.94045286,2.931792623,1.060712623,0.092902623,0,82.22448,10.44021,47.8237,89.91450639,83.4856,4.32299,24.98897,5.26389414,1.16681,0.0108,0,2.00E-05,0.07176,0.26738,0,0.00812,1.27444,0.01944,0.0079,0,0.05607,0.00855,125.0438,4883.71
2100,5.433873389,-0.050998669,334.4612963,8.91054499,15.2426,490.6589,165.9681,48.21307937,5.3957,15.9156,52.90485,2.882689007,1.051489007,0.092289007,0,81.2268,10.4055,46.7752,87.7735879,82.1537,4.3113,24.9851,5.2570931,1.1067,0.012,0,0,0.0686,0.2461,0,0.009,1.2004,0.0209,0.008,0,0.0536,0.0081,125.115,4884.83
